,ISO3,COUNTRY,POLLUTANT,INDUSTRY CODE,INDUSTRY CODE ALT,INDUSTRY CODE DESC,UNIT POLLUTANT,CCY DESC,CCY,VALUE GHG,VALUE OUTPUT,YEAR,LOCATION,CCY INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,VALUE CCY,FLAG CODE,CO2 LOAD,ANNUAL REVENUE DEDUCTION FACTOR
7495,HUN,Hungary,GHG,H,ZH,Transportation and storage,Tonnes,Forint,HUF,6122449.0,3847211000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.027762160241324486,0.002776216024132449
7496,HUN,Hungary,GHG,H49,Z49,Land transport and transport via pipelines,Tonnes,Forint,HUF,3717237.0,2084703000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.031106428211863237,0.003110642821186324
7497,HUN,Hungary,GHG,H50,Z50,Water transport,Tonnes,Forint,HUF,19891.0,22638000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.015328252578508481,0.0015328252578508481
7498,HUN,Hungary,GHG,H51,Z51,Air transport,Tonnes,Forint,HUF,1886645.0,326885000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.1006860452538083,0.010068604525380831
7499,HUN,Hungary,GHG,H52,Z52,Warehousing and support activities for transportation,Tonnes,Forint,HUF,460854.0,1192261000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0067432010677790765,0.0006743201067779077
7500,HUN,Hungary,GHG,H53,Z53,Postal and courier activities,Tonnes,Forint,HUF,37822.0,220724000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.002989296672294585,0.0002989296672294585
7501,HUN,Hungary,GHG,I,ZI,Accommodation and food service activities,Tonnes,Forint,HUF,184942.0,1259704000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0025611860503527415,0.00025611860503527416
7502,HUN,Hungary,GHG,J,ZJ,Information and communication,Tonnes,Forint,HUF,359654.0,2465218000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0025450929677380864,0.00025450929677380864
7503,HUN,Hungary,GHG,J58,Z58,Publishing activities,Tonnes,Forint,HUF,28432.0,245176000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.002023035675232486,0.00020230356752324861
7504,HUN,Hungary,GHG,J61,Z61,Telecommunications,Tonnes,Forint,HUF,128927.0,762368000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0029502125405292128,0.0002950212540529213
7505,HUN,Hungary,GHG,K,ZK,Financial and insurance activities,Tonnes,Forint,HUF,233117.0,1916172000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.002122333073676541,0.00021223330736765413
7506,HUN,Hungary,GHG,K64,Z64,"Financial service activities, except insurance and pension funding",Tonnes,Forint,HUF,179720.0,1363300000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0022997417072493217,0.0002299741707249322
7507,HUN,Hungary,GHG,L,ZL,Real estate activities,Tonnes,Forint,HUF,458194.0,3204549000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0024943452622209396,0.000249434526222094
7508,HUN,Hungary,GHG,L68A,Z68A,Imputed rents of owner-occupied dwellings,Tonnes,Forint,HUF,282683.0,1936019000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.002547206549854147,0.0002547206549854147
7509,HUN,Hungary,GHG,M,ZM,"Professional, scientific and technical activities",Tonnes,Forint,HUF,345255.0,2510808000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0023988360083711598,0.000239883600837116
7510,HUN,Hungary,GHG,M72,Z72,Scientific research and development,Tonnes,Forint,HUF,58070.0,425215000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0023824145672230517,0.0002382414567223052
7511,HUN,Hungary,GHG,M73,Z73,Advertising and market research,Tonnes,Forint,HUF,26261.0,211560000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0021654680860348128,0.0002165468086034813
7512,HUN,Hungary,GHG,N,ZN,Administrative and support service activities,Tonnes,Forint,HUF,528002.0,1597774000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.005764933528427706,0.0005764933528427706
7513,HUN,Hungary,GHG,N77,Z77,Rental and leasing activities,Tonnes,Forint,HUF,366167.0,361751000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.017658082755898877,0.0017658082755898877
7514,HUN,Hungary,GHG,N78,Z78,Employment activities,Tonnes,Forint,HUF,40255.0,245728000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0028578489544593003,0.00028578489544593005
7515,HUN,Hungary,GHG,P,ZP,Education,Tonnes,Forint,HUF,243094.0,1599676000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0026510400998873205,0.00026510400998873207
7516,HUN,Hungary,GHG,Q,ZQ,Human health and social work activities,Tonnes,Forint,HUF,326458.0,1915665000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.002972910516928299,0.0002972910516928299
7517,HUN,Hungary,GHG,Q86,Z86,Human health activities,Tonnes,Forint,HUF,271797.0,1452537000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0032643110959789147,0.0003264311095978915
7518,HUN,Hungary,GHG,R,ZR,"Arts, entertainment and recreation",Tonnes,Forint,HUF,69350.0,714541000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0016931420597051114,0.00016931420597051115
7519,HUN,Hungary,GHG,R93,Z93,Sports activities and amusement and recreation activities,Tonnes,Forint,HUF,21940.0,255950000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0014953937997597185,0.00014953937997597188
7520,HUN,Hungary,GHG,S,ZS,Other service activities,Tonnes,Forint,HUF,122150.0,754108000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0028257517779996365,0.0002825751777999637
7521,HUN,Hungary,GHG,S95,Z95,Repair of computers and personal and household goods,Tonnes,Forint,HUF,40009.0,98330000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.007098159332098291,0.0007098159332098292
7522,HUN,Hungary,GHG,S96,Z96,Other personal service activities,Tonnes,Forint,HUF,48044.0,369979000000.0,2014,HUN,EXCH,TOT,NATUSD,A,2014,232.601667,,0.0022653544841763993,0.00022653544841763995
7523,HUN,Hungary,GHG,A,ZA,"Agriculture, forestry and fishing",Tonnes,Forint,HUF,9217419.0,3014249000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.06406383545663032,0.006406383545663032
7524,HUN,Hungary,GHG,A01,Z01,"Crop and animal production, hunting and related service activities",Tonnes,Forint,HUF,9098717.0,2848880000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0669096460644841,0.00669096460644841
7525,HUN,Hungary,GHG,A02,Z02,Forestry and logging,Tonnes,Forint,HUF,111472.0,153014000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.015262207595383426,0.0015262207595383428
7526,HUN,Hungary,GHG,A03,Z03,Fishing and aquaculture,Tonnes,Forint,HUF,7231.0,12355000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.012261351522662889,0.001226135152266289
7527,HUN,Hungary,GHG,B,ZB,Mining and quarrying,Tonnes,Forint,HUF,685052.0,102404000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.1401487889559978,0.014014878895599782
7528,HUN,Hungary,GHG,C,ZC,Manufacturing,Tonnes,Forint,HUF,10739138.0,27996919000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.008036036747610513,0.0008036036747610514
7529,HUN,Hungary,GHG,C10-C12,Z10_12,"Manufacture of food products, beverages and tobacco products",Tonnes,Forint,HUF,958808.0,3129588000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0064184064082876075,0.0006418406408287608
7530,HUN,Hungary,GHG,C17,Z17,Manufacture of paper and paper products,Tonnes,Forint,HUF,103873.0,450032000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.004835506937145581,0.0004835506937145581
7531,HUN,Hungary,GHG,C18,Z18,Printing and reproduction of recorded media,Tonnes,Forint,HUF,86023.0,226966000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.007940292702706572,0.0007940292702706572
7532,HUN,Hungary,GHG,C19,Z19,Manufacture of coke and refined petroleum products,Tonnes,Forint,HUF,1584751.0,1323569000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.025084022369111468,0.002508402236911147
7533,HUN,Hungary,GHG,C20,Z20,Manufacture of chemicals and chemical products,Tonnes,Forint,HUF,2728664.0,1561214000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.036615954160352134,0.0036615954160352134
7534,HUN,Hungary,GHG,C23,Z23,Manufacture of other non-metallic mineral products,Tonnes,Forint,HUF,1964457.0,667728000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.061634754527947755,0.0061634754527947755
7535,HUN,Hungary,GHG,C24,Z24,Manufacture of basic metals,Tonnes,Forint,HUF,1533631.0,805936000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.03986603601038109,0.003986603601038109
7536,HUN,Hungary,GHG,C26,Z26,"Manufacture of computer, electronic and optical products",Tonnes,Forint,HUF,164071.0,3077163000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0011170279883004248,0.00011170279883004249
7537,HUN,Hungary,GHG,C27,Z27,Manufacture of electrical equipment,Tonnes,Forint,HUF,119661.0,1165659000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0021506207829112113,0.00021506207829112114
7538,HUN,Hungary,GHG,C28,Z28,Manufacture of machinery and equipment n.e.c.,Tonnes,Forint,HUF,262217.0,2277607000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.002411930487321781,0.00024119304873217813
7539,HUN,Hungary,GHG,C29,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",Tonnes,Forint,HUF,254669.0,7814292000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0006827617438902334,6.827617438902334e-05
7540,HUN,Hungary,GHG,C30,Z30,Manufacture of other transport equipment,Tonnes,Forint,HUF,8320.0,163564000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.001065659191509134,0.0001065659191509134
7541,HUN,Hungary,GHG,C33,Z33,Repair and installation of machinery and equipment,Tonnes,Forint,HUF,33329.0,318875000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0021896996219129754,0.00021896996219129754
7542,HUN,Hungary,GHG,D,ZD,"Electricity, gas, steam and air conditioning supply",Tonnes,Forint,HUF,13685620.0,1388332000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.20651608091490362,0.020651608091490362
7543,HUN,Hungary,GHG,E36,Z36,"Water collection, treatment and supply",Tonnes,Forint,HUF,53927.0,246630000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.004580818552335482,0.00045808185523354825
7544,HUN,Hungary,GHG,F,ZF,Construction,Tonnes,Forint,HUF,1007147.0,3217242000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.006558308856875702,0.0006558308856875702
7545,HUN,Hungary,GHG,G45,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,Tonnes,Forint,HUF,570205.0,700230000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.01705976480897348,0.001705976480897348
7546,HUN,Hungary,GHG,G46,Z46,"Wholesale trade, except of motor vehicles and motorcycles",Tonnes,Forint,HUF,1122023.0,3199376000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.007347155108859508,0.0007347155108859509
7547,HUN,Hungary,GHG,G47,Z47,"Retail trade, except of motor vehicles and motorcycles",Tonnes,Forint,HUF,703561.0,2333319000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.006316992651856646,0.0006316992651856647
7548,HUN,Hungary,GHG,H,ZH,Transportation and storage,Tonnes,Forint,HUF,6201853.0,4004684000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.03244411612356618,0.003244411612356618
7549,HUN,Hungary,GHG,H49,Z49,Land transport and transport via pipelines,Tonnes,Forint,HUF,3707154.0,2148579000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.03614698114561996,0.0036146981145619966
7550,HUN,Hungary,GHG,H50,Z50,Water transport,Tonnes,Forint,HUF,19927.0,22391000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.018644518090415788,0.001864451809041579
7551,HUN,Hungary,GHG,H51,Z51,Air transport,Tonnes,Forint,HUF,1973434.0,398677000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.10370128941567985,0.010370128941567986
7552,HUN,Hungary,GHG,H52,Z52,Warehousing and support activities for transportation,Tonnes,Forint,HUF,460993.0,1205883000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.008008881904743245,0.0008008881904743245
7553,HUN,Hungary,GHG,H53,Z53,Postal and courier activities,Tonnes,Forint,HUF,40344.0,229154000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.003688367990521658,0.0003688367990521658
7554,HUN,Hungary,GHG,I,ZI,Accommodation and food service activities,Tonnes,Forint,HUF,189101.0,1347575000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0029398394383893284,0.00029398394383893284
7555,HUN,Hungary,GHG,J,ZJ,Information and communication,Tonnes,Forint,HUF,372878.0,2510509000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.003111628277423024,0.00031116282774230246
7556,HUN,Hungary,GHG,J58,Z58,Publishing activities,Tonnes,Forint,HUF,31334.0,238051000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.002757582793708071,0.0002757582793708071
7557,HUN,Hungary,GHG,J61,Z61,Telecommunications,Tonnes,Forint,HUF,136261.0,804266000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.003549397131903499,0.00035493971319034995
7558,HUN,Hungary,GHG,K,ZK,Financial and insurance activities,Tonnes,Forint,HUF,232381.0,1953175000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0024925403131759827,0.0002492540313175983
7559,HUN,Hungary,GHG,K64,Z64,"Financial service activities, except insurance and pension funding",Tonnes,Forint,HUF,177374.0,1408162000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.002638882610186186,0.0002638882610186186
7560,HUN,Hungary,GHG,L,ZL,Real estate activities,Tonnes,Forint,HUF,492606.0,3331223000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.003097980805285326,0.00030979808052853264
7561,HUN,Hungary,GHG,L68A,Z68A,Imputed rents of owner-occupied dwellings,Tonnes,Forint,HUF,310635.0,1997255000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0032583640222768246,0.0003258364022276825
7562,HUN,Hungary,GHG,M,ZM,"Professional, scientific and technical activities",Tonnes,Forint,HUF,387276.0,2686147000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.003020463137441845,0.00030204631374418454
7563,HUN,Hungary,GHG,M72,Z72,Scientific research and development,Tonnes,Forint,HUF,66892.0,486976000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0028777254305140296,0.000287772543051403
7564,HUN,Hungary,GHG,M73,Z73,Advertising and market research,Tonnes,Forint,HUF,28146.0,218286000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.002701304439473901,0.0002701304439473901
7565,HUN,Hungary,GHG,N,ZN,Administrative and support service activities,Tonnes,Forint,HUF,628385.0,1776508000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.00741039526753468,0.0007410395267534681
7566,HUN,Hungary,GHG,N77,Z77,Rental and leasing activities,Tonnes,Forint,HUF,447131.0,404819000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.023139641430645546,0.0023139641430645545
7567,HUN,Hungary,GHG,N78,Z78,Employment activities,Tonnes,Forint,HUF,48102.0,286925000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0035121857406116576,0.0003512185740611658
7568,HUN,Hungary,GHG,P,ZP,Education,Tonnes,Forint,HUF,267111.0,1698801000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0032940637282191966,0.0003294063728219197
7569,HUN,Hungary,GHG,Q,ZQ,Human health and social work activities,Tonnes,Forint,HUF,347027.0,2137885000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0034006478181999966,0.0003400647818199997
7570,HUN,Hungary,GHG,Q86,Z86,Human health activities,Tonnes,Forint,HUF,286158.0,1668018000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.003594081247999122,0.00035940812479991224
7571,HUN,Hungary,GHG,R,ZR,"Arts, entertainment and recreation",Tonnes,Forint,HUF,78086.0,775173000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0021103635183694477,0.00021103635183694478
7572,HUN,Hungary,GHG,R93,Z93,Sports activities and amusement and recreation activities,Tonnes,Forint,HUF,24873.0,275563000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0018909933316065654,0.00018909933316065656
7573,HUN,Hungary,GHG,S,ZS,Other service activities,Tonnes,Forint,HUF,119804.0,806840000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0031107608847479053,0.00031107608847479056
7574,HUN,Hungary,GHG,S95,Z95,Repair of computers and personal and household goods,Tonnes,Forint,HUF,29157.0,102353000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0059679474728390955,0.0005967947472839095
7575,HUN,Hungary,GHG,S96,Z96,Other personal service activities,Tonnes,Forint,HUF,50358.0,378912000000.0,2015,HUN,EXCH,TOT,NATUSD,A,2015,279.3325,,0.0027842796021899543,0.00027842796021899544
7576,HUN,Hungary,GHG,A,ZA,"Agriculture, forestry and fishing",Tonnes,Forint,HUF,9547664.0,3172744000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.06193843374735195,0.006193843374735195
7577,HUN,Hungary,GHG,A01,Z01,"Crop and animal production, hunting and related service activities",Tonnes,Forint,HUF,9430195.0,2996083000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.06478358188065722,0.006478358188065723
7578,HUN,Hungary,GHG,A02,Z02,Forestry and logging,Tonnes,Forint,HUF,110907.0,163454000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.013965662050040531,0.0013965662050040531
7579,HUN,Hungary,GHG,A03,Z03,Fishing and aquaculture,Tonnes,Forint,HUF,6562.0,13207000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.010226574152793972,0.0010226574152793972
7580,HUN,Hungary,GHG,B,ZB,Mining and quarrying,Tonnes,Forint,HUF,707638.0,120095000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.1212786470486619,0.01212786470486619
7581,HUN,Hungary,GHG,C,ZC,Manufacturing,Tonnes,Forint,HUF,11893461.0,30100262000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.008132725247878688,0.0008132725247878688
7582,HUN,Hungary,GHG,C10-C12,Z10_12,"Manufacture of food products, beverages and tobacco products",Tonnes,Forint,HUF,951852.0,3371068000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.005811657838466534,0.0005811657838466534
7583,HUN,Hungary,GHG,C17,Z17,Manufacture of paper and paper products,Tonnes,Forint,HUF,309013.0,499013000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.012745680102070838,0.0012745680102070839
7584,HUN,Hungary,GHG,C18,Z18,Printing and reproduction of recorded media,Tonnes,Forint,HUF,213061.0,241370000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.01816848832569696,0.001816848832569696
7585,HUN,Hungary,GHG,C19,Z19,Manufacture of coke and refined petroleum products,Tonnes,Forint,HUF,1668839.0,1433221000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.02396621224206108,0.0023966212242061084
7586,HUN,Hungary,GHG,C20,Z20,Manufacture of chemicals and chemical products,Tonnes,Forint,HUF,3003247.0,1612755000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0383284077881754,0.0038328407788175405
7587,HUN,Hungary,GHG,C23,Z23,Manufacture of other non-metallic mineral products,Tonnes,Forint,HUF,2188088.0,758724000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.05935797629348459,0.005935797629348459
7588,HUN,Hungary,GHG,C24,Z24,Manufacture of basic metals,Tonnes,Forint,HUF,1609259.0,997377000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.03320968232400439,0.0033209682324004393
7589,HUN,Hungary,GHG,C26,Z26,"Manufacture of computer, electronic and optical products",Tonnes,Forint,HUF,225403.0,3429720000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.001352692710152702,0.0001352692710152702
7590,HUN,Hungary,GHG,C27,Z27,Manufacture of electrical equipment,Tonnes,Forint,HUF,133814.0,1323118000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0020816183074031567,0.00020816183074031568
7591,HUN,Hungary,GHG,C28,Z28,Manufacture of machinery and equipment n.e.c.,Tonnes,Forint,HUF,218668.0,2064128000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0021804530070486422,0.00021804530070486424
7592,HUN,Hungary,GHG,C29,Z29,"Manufacture of motor vehicles, trailers and semi-trailers",Tonnes,Forint,HUF,294947.0,8087296000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0007506522105937912,7.506522105937912e-05
7593,HUN,Hungary,GHG,C30,Z30,Manufacture of other transport equipment,Tonnes,Forint,HUF,8338.0,208907000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0008214989674426898,8.214989674426899e-05
7594,HUN,Hungary,GHG,C33,Z33,Repair and installation of machinery and equipment,Tonnes,Forint,HUF,39570.0,401493000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.002028552238795571,0.00020285522387955709
7595,HUN,Hungary,GHG,D,ZD,"Electricity, gas, steam and air conditioning supply",Tonnes,Forint,HUF,13728652.0,1428981000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.19774229289737494,0.019774229289737495
7596,HUN,Hungary,GHG,E36,Z36,"Water collection, treatment and supply",Tonnes,Forint,HUF,45333.0,249283000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0037430008117949275,0.00037430008117949275
7597,HUN,Hungary,GHG,F,ZF,Construction,Tonnes,Forint,HUF,1060398.0,3757260000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.00580892506999517,0.000580892506999517
7598,HUN,Hungary,GHG,G45,Z45,Wholesale and retail trade and repair of motor vehicles and motorcycles,Tonnes,Forint,HUF,619284.0,803721000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.015859250802850618,0.0015859250802850618
7599,HUN,Hungary,GHG,G46,Z46,"Wholesale trade, except of motor vehicles and motorcycles",Tonnes,Forint,HUF,1070168.0,3457260000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.006371153119304247,0.0006371153119304248
7600,HUN,Hungary,GHG,G47,Z47,"Retail trade, except of motor vehicles and motorcycles",Tonnes,Forint,HUF,665262.0,2745442000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.004987450144045458,0.0004987450144045458
7601,HUN,Hungary,GHG,H,ZH,Transportation and storage,Tonnes,Forint,HUF,6700394.0,4374549000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.031525731986883715,0.003152573198688372
7602,HUN,Hungary,GHG,H49,Z49,Land transport and transport via pipelines,Tonnes,Forint,HUF,3407089.0,2372728000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.029555182581957468,0.0029555182581957468
7603,HUN,Hungary,GHG,H50,Z50,Water transport,Tonnes,Forint,HUF,16800.0,22162000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.015602653171193935,0.0015602653171193936
7604,HUN,Hungary,GHG,H51,Z51,Air transport,Tonnes,Forint,HUF,2793577.0,523092000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.10992100535404972,0.010992100535404973
7605,HUN,Hungary,GHG,H52,Z52,Warehousing and support activities for transportation,Tonnes,Forint,HUF,445883.0,1213796000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.007560897248263238,0.0007560897248263238
7606,HUN,Hungary,GHG,H53,Z53,Postal and courier activities,Tonnes,Forint,HUF,37046.0,242771000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0031408170418783547,0.0003140817041878355
7607,HUN,Hungary,GHG,I,ZI,Accommodation and food service activities,Tonnes,Forint,HUF,197273.0,1603283000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0025325357516846215,0.00025325357516846217
7608,HUN,Hungary,GHG,J,ZJ,Information and communication,Tonnes,Forint,HUF,325388.0,2962232000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0022608960074245706,0.00022608960074245706
7609,HUN,Hungary,GHG,J58,Z58,Publishing activities,Tonnes,Forint,HUF,31157.0,291377000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0022008907762832174,0.00022008907762832177
7610,HUN,Hungary,GHG,J61,Z61,Telecommunications,Tonnes,Forint,HUF,107610.0,854538000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0025919067640172233,0.00025919067640172236
7611,HUN,Hungary,GHG,K,ZK,Financial and insurance activities,Tonnes,Forint,HUF,208193.0,2119503000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.002021762845957366,0.0002021762845957366
7612,HUN,Hungary,GHG,K64,Z64,"Financial service activities, except insurance and pension funding",Tonnes,Forint,HUF,152508.0,1470364000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.002134842737027906,0.00021348427370279058
7613,HUN,Hungary,GHG,L,ZL,Real estate activities,Tonnes,Forint,HUF,473035.0,4121584000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0023622575387700763,0.00023622575387700765
7614,HUN,Hungary,GHG,L68A,Z68A,Imputed rents of owner-occupied dwellings,Tonnes,Forint,HUF,300251.0,2527531000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.0024450407136425724,0.00024450407136425727
7615,HUN,Hungary,GHG,M,ZM,"Professional, scientific and technical activities",Tonnes,Forint,HUF,372272.0,3176917000000.0,2017,HUN,EXCH,TOT,NATUSD,A,2017,274.433333,,0.002411862957292621,0.0002411862957292621
